CookerStat, GenerateAssetRegistry=0.016898, Initialize=0.089601, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
DDCTransactionId2D2CEDE9456F6B0890E2E7A2C29C10C7_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_8E__A665B8508669C2D943614E4F40FF7408E91DE9B1, StartTime=2016.05.09-18.45.44, HierarchicalDDC=, DataSize=1993, Duration=5.561344, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_18, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/BluePrints/Marisa_BP.uasset, AutoPackageBackupDelegate=39.236362, FlushAsyncLoading=0.011519, FlushStreamingFunc=0.061441, BlockTillAllRequestsFinished=0.006657, ResetLoadersForSaveUnMarkAllObjects=0.697088, TagPackageExports=133.793320, BeginCacheForCookedPlatformData=0.005890, SerializeImports=141.374756, GatherLocalizableTextData=20.152323, MarkNames=0.126466, SerializeSummary=0.011519, SerializeNames=0.401665, SerializeGatherableTextData=0.198402, BuildExportMap=0.392191, SortExportsNonSeekfree=4.148226, SortExportsSeekfreeConstructor=0.005886, SortExportsSeekfreeInner=142.081833, SortExportsSeekfree=0.006400, BuildDependencyMap=0.785664, SerializeImportMap=0.034817, SerializeExportMap=0.130046, SerializeDependencyMap=0.031490, SerializeStringAssetReferenceMap=0.001535, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.251459, SerializeExports=141.939240, SerializeBulkData=0.008706, MoveFile=3.175680, UnaccountedTime=2.252288, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
DDCTransactionId0A2351024ED9D7B120A6FA8EFCD00887_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4CBD704F47788F9FD67BB38C50FB9816_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.09-19.04.32, Duration=3.494401, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
DDCTransactionId2D2CEDE9456F6B0890E2E7A2C29C10C7_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4CBD704F47788F9FD67BB38C50FB981__B6AB900D8E860B0F102E0FF9096A5268BD56719C, StartTime=2016.05.09-19.04.32, HierarchicalDDC=, DataSize=58680, Duration=6.065667, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_19, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Saved/Autosaves/Game/BluePrints/Marisa_BP_Auto2.uasset, AutoPackageBackupDelegate=27.929861, FlushAsyncLoading=0.009730, FlushStreamingFunc=0.044033, BlockTillAllRequestsFinished=0.003837, ResetLoadersForSaveUnMarkAllObjects=0.169728, TagPackageExports=142.146347, BeginCacheForCookedPlatformData=0.005376, SerializeImports=145.180206, GatherLocalizableTextData=23.877893, MarkNames=0.285696, SerializeSummary=0.017408, SerializeNames=0.642560, SerializeGatherableTextData=0.222463, BuildExportMap=0.436738, SortExportsNonSeekfree=4.400126, SortExportsSeekfreeConstructor=0.045825, SortExportsSeekfreeInner=151.384872, SortExportsSeekfree=0.006143, BuildDependencyMap=0.716545, SerializeImportMap=0.034817, SerializeExportMap=0.128511, SerializeDependencyMap=0.040960, SerializeStringAssetReferenceMap=0.001792, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.311045, SerializeExports=150.178848, SerializeBulkData=0.008959, MoveFile=3.020547, UnaccountedTime=0.261631, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_20, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Saved/Autosaves/Game/BluePrints/UMG/ButtoleUI_Auto2.uasset, AutoPackageBackupDelegate=27.783688, FlushAsyncLoading=0.008192, FlushStreamingFunc=0.049151, BlockTillAllRequestsFinished=0.004098, ResetLoadersForSaveUnMarkAllObjects=0.136189, TagPackageExports=36.409100, BeginCacheForCookedPlatformData=0.003584, SerializeImports=37.373192, GatherLocalizableTextData=11.208966, MarkNames=0.062719, SerializeSummary=0.007935, SerializeNames=0.253186, SerializeGatherableTextData=0.165630, BuildExportMap=0.200961, SortExportsNonSeekfree=1.739264, SortExportsSeekfreeConstructor=0.006147, SortExportsSeekfreeInner=36.882442, SortExportsSeekfree=0.004094, BuildDependencyMap=0.137217, SerializeImportMap=0.024062, SerializeExportMap=0.070658, SerializeDependencyMap=0.014339, SerializeStringAssetReferenceMap=0.001535, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.440767, SerializeExports=40.714764, SerializeBulkData=0.004865, MoveFile=3.468290, UnaccountedTime=0.203006, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_21, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Saved/Autosaves/Game/2D/ButtleUI/MiniMap/MiniMapPlayer_tex_Auto2.uasset, AutoPackageBackupDelegate=0.063233, FlushAsyncLoading=0.002559, FlushStreamingFunc=0.023551, BlockTillAllRequestsFinished=0.002306, ResetLoadersForSaveUnMarkAllObjects=0.118013, TagPackageExports=0.012543, BeginCacheForCookedPlatformData=0.000767, SerializeImports=0.283647, GatherLocalizableTextData=0.036865, MarkNames=0.002816, SerializeSummary=0.006143, SerializeNames=0.015873, SerializeGatherableTextData=0.000767, BuildExportMap=0.005886, SortExportsNonSeekfree=0.002816, SortExportsSeekfreeConstructor=0.004865, SortExportsSeekfreeInner=0.082944, SortExportsSeekfree=0.001535, BuildDependencyMap=0.003073, SerializeImportMap=0.004608, SerializeExportMap=0.002559, SerializeDependencyMap=0.001024, SerializeStringAssetReferenceMap=0.000767, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.468738, SerializeExports=0.072446, SerializeBulkData=0.058115, MoveFile=2.180096, UnaccountedTime=0.093441, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_22, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/2D/ButtleUI/MiniMap/MiniMapPlayer_tex.uasset, AutoPackageBackupDelegate=0.068098, FlushAsyncLoading=0.003327, FlushStreamingFunc=0.027392, BlockTillAllRequestsFinished=0.003841, ResetLoadersForSaveUnMarkAllObjects=0.137985, TagPackageExports=0.024065, BeginCacheForCookedPlatformData=0.001021, SerializeImports=0.360452, GatherLocalizableTextData=0.047360, MarkNames=0.002816, SerializeSummary=0.008702, SerializeNames=0.019711, SerializeGatherableTextData=0.001024, BuildExportMap=0.007425, SortExportsNonSeekfree=0.003584, SortExportsSeekfreeConstructor=0.046592, SortExportsSeekfreeInner=0.105727, SortExportsSeekfree=0.001539, BuildDependencyMap=0.003584, SerializeImportMap=0.002816, SerializeExportMap=0.003073, SerializeDependencyMap=0.001024, SerializeStringAssetReferenceMap=0.001535, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.461824, SerializeExports=0.072192, SerializeBulkData=0.007935, MoveFile=2.763778, UnaccountedTime=2.050560, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_23, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/BluePrints/Marisa_BP.uasset, AutoPackageBackupDelegate=24.012037, FlushAsyncLoading=0.004351, FlushStreamingFunc=0.025347, BlockTillAllRequestsFinished=0.002559, ResetLoadersForSaveUnMarkAllObjects=0.128001, TagPackageExports=142.272797, BeginCacheForCookedPlatformData=0.005119, SerializeImports=145.070114, GatherLocalizableTextData=21.033224, MarkNames=0.123646, SerializeSummary=0.010498, SerializeNames=0.428032, SerializeGatherableTextData=0.185855, BuildExportMap=0.401407, SortExportsNonSeekfree=4.413441, SortExportsSeekfreeConstructor=0.006400, SortExportsSeekfreeInner=152.361008, SortExportsSeekfree=0.006653, BuildDependencyMap=0.770047, SerializeImportMap=0.037376, SerializeExportMap=0.130303, SerializeDependencyMap=0.028159, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.583937, SerializeExports=149.929260, SerializeBulkData=0.007935, MoveFile=3.090944, UnaccountedTime=2.339072, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_24, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/BluePrints/UMG/ButtoleUI.uasset, AutoPackageBackupDelegate=23.686663, FlushAsyncLoading=0.004355, FlushStreamingFunc=0.044797, BlockTillAllRequestsFinished=0.004608, ResetLoadersForSaveUnMarkAllObjects=0.129793, TagPackageExports=36.361225, BeginCacheForCookedPlatformData=0.003327, SerializeImports=37.080845, GatherLocalizableTextData=11.450883, MarkNames=0.064511, SerializeSummary=0.010751, SerializeNames=0.267010, SerializeGatherableTextData=0.168957, BuildExportMap=0.201728, SortExportsNonSeekfree=1.798913, SortExportsSeekfreeConstructor=0.006400, SortExportsSeekfreeInner=37.736458, SortExportsSeekfree=0.004098, BuildDependencyMap=0.145152, SerializeImportMap=0.027649, SerializeExportMap=0.071168, SerializeDependencyMap=0.013825, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.442049, SerializeExports=40.878345, SerializeBulkData=0.005890, MoveFile=3.255807, UnaccountedTime=1.044735, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_25, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/tes.umap, AutoPackageBackupDelegate=27.791367, FlushAsyncLoading=0.007935, FlushStreamingFunc=0.051457, BlockTillAllRequestsFinished=0.004098, ResetLoadersForSaveUnMarkAllObjects=56.986893, TagPackageExports=1.947392, BeginCacheForCookedPlatformData=0.001539, SerializeImports=3.104769, GatherLocalizableTextData=23.077379, MarkNames=0.108290, SerializeSummary=0.012286, SerializeNames=0.380673, SerializeGatherableTextData=0.043008, BuildExportMap=0.236545, SortExportsNonSeekfree=0.711679, SortExportsSeekfreeConstructor=0.047870, SortExportsSeekfreeInner=15.670792, SortExportsSeekfree=0.003837, BuildDependencyMap=0.593923, SerializeImportMap=0.023551, SerializeExportMap=0.049919, SerializeDependencyMap=0.012290, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.042433, SerializeExports=6.716419, SerializeBulkData=1.003776, MoveFile=2.552066, UnaccountedTime=1.090560, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_26, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Saved/Autosaves/Game/BluePrints/UMG/Enventry_BP_Auto3.uasset, AutoPackageBackupDelegate=29.532164, FlushAsyncLoading=0.008449, FlushStreamingFunc=0.041984, BlockTillAllRequestsFinished=0.004608, ResetLoadersForSaveUnMarkAllObjects=0.138752, TagPackageExports=12.750339, BeginCacheForCookedPlatformData=0.001792, SerializeImports=13.767939, GatherLocalizableTextData=5.404417, MarkNames=0.043523, SerializeSummary=0.009984, SerializeNames=0.207871, SerializeGatherableTextData=0.047360, BuildExportMap=0.153858, SortExportsNonSeekfree=0.818431, SortExportsSeekfreeConstructor=0.039425, SortExportsSeekfreeInner=13.988610, SortExportsSeekfree=0.004608, BuildDependencyMap=0.081919, SerializeImportMap=0.017155, SerializeExportMap=0.038400, SerializeDependencyMap=0.006653, SerializeStringAssetReferenceMap=0.001539, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.018303, SerializeExports=15.134979, SerializeBulkData=0.005376, MoveFile=3.273472, UnaccountedTime=0.151295, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_27, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/BluePrints/UMG/Enventry_BP.uasset, AutoPackageBackupDelegate=27.408134, FlushAsyncLoading=0.007678, FlushStreamingFunc=0.052739, BlockTillAllRequestsFinished=0.006653, ResetLoadersForSaveUnMarkAllObjects=0.140544, TagPackageExports=18.469126, BeginCacheForCookedPlatformData=0.003330, SerializeImports=13.639938, GatherLocalizableTextData=7.358976, MarkNames=0.049155, SerializeSummary=0.009470, SerializeNames=0.227842, SerializeGatherableTextData=0.066303, BuildExportMap=0.164609, SortExportsNonSeekfree=0.961278, SortExportsSeekfreeConstructor=0.041217, SortExportsSeekfreeInner=14.332421, SortExportsSeekfree=0.003584, BuildDependencyMap=0.089854, SerializeImportMap=0.015873, SerializeExportMap=0.043008, SerializeDependencyMap=0.010494, SerializeStringAssetReferenceMap=0.001539, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.064384, SerializeExports=15.409667, SerializeBulkData=0.005119, MoveFile=3.226113, UnaccountedTime=0.912130, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_28, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Saved/Autosaves/Game/BluePrints/UMG/MagicIcon_BP_Auto4.uasset, AutoPackageBackupDelegate=30.797832, FlushAsyncLoading=0.012543, FlushStreamingFunc=0.056066, BlockTillAllRequestsFinished=0.004865, ResetLoadersForSaveUnMarkAllObjects=0.154365, TagPackageExports=48.336655, BeginCacheForCookedPlatformData=0.005633, SerializeImports=48.000523, GatherLocalizableTextData=13.549316, MarkNames=0.091136, SerializeSummary=0.011008, SerializeNames=0.296447, SerializeGatherableTextData=0.187136, BuildExportMap=0.253186, SortExportsNonSeekfree=2.190079, SortExportsSeekfreeConstructor=0.048384, SortExportsSeekfreeInner=47.852043, SortExportsSeekfree=0.004098, BuildDependencyMap=0.666369, SerializeImportMap=0.030722, SerializeExportMap=0.080895, SerializeDependencyMap=0.014592, SerializeStringAssetReferenceMap=0.001535, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.028739, SerializeExports=52.313099, SerializeBulkData=0.009470, MoveFile=3.093503, UnaccountedTime=0.205569, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_29, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Saved/Autosaves/Game/BluePrints/UMG/Enventry_BP_Auto4.uasset, AutoPackageBackupDelegate=27.100422, FlushAsyncLoading=0.006657, FlushStreamingFunc=0.051457, BlockTillAllRequestsFinished=0.004608, ResetLoadersForSaveUnMarkAllObjects=0.133630, TagPackageExports=15.162882, BeginCacheForCookedPlatformData=0.003841, SerializeImports=14.656004, GatherLocalizableTextData=8.868612, MarkNames=0.055809, SerializeSummary=0.008959, SerializeNames=0.221953, SerializeGatherableTextData=0.075519, BuildExportMap=0.168961, SortExportsNonSeekfree=1.073405, SortExportsSeekfreeConstructor=0.006147, SortExportsSeekfreeInner=16.739588, SortExportsSeekfree=0.004094, BuildDependencyMap=0.108290, SerializeImportMap=0.019968, SerializeExportMap=0.051968, SerializeDependencyMap=0.011008, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.001984, SerializeExports=16.576513, SerializeBulkData=0.006657, MoveFile=3.382787, UnaccountedTime=0.168703, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
